time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm
5,11,473,503,1,2457.0,7060,117.0558073654391,rep1_FOV2,2,9
6,11,473,503,0,0.0,0,0.0,rep1_FOV2,5,11
7,11,473,503,0,0.0,0,0.0,rep1_FOV2,1,3
8,11,473,503,0,0.0,0,0.0,rep1_FOV2,0,2
9,11,473,503,0,0.0,0,0.0,rep1_FOV2,2,4
10,11,473,503,0,0.0,0,0.0,rep1_FOV2,1,5
11,11,473,503,0,0.0,0,0.0,rep1_FOV2,1,3
12,11,473,503,0,0.0,0,0.0,rep1_FOV2,1,5
13,11,473,503,0,0.0,0,0.0,rep1_FOV2,0,2
14,11,473,503,0,0.0,0,0.0,rep1_FOV2,0,0
15,11,473,503,0,0.0,0,0.0,rep1_FOV2,1,4
16,11,473,503,0,0.0,0,0.0,rep1_FOV2,4,8
17,11,473,503,0,0.0,0,0.0,rep1_FOV2,2,13
18,11,473,503,0,0.0,0,0.0,rep1_FOV2,5,10
19,11,473,503,0,0.0,0,0.0,rep1_FOV2,3,5
20,11,473,503,0,0.0,0,0.0,rep1_FOV2,2,3
0,1,185,59,1,2442.0,6504,123.35147601476017,rep1_FOV6,0,2
1,1,185,59,1,2436.0,6375,116.79576470588236,rep1_FOV6,3,6
2,1,185,59,1,2443.0,6306,105.27402473834444,rep1_FOV6,1,3
3,1,185,59,1,2427.0,6308,104.06721623335449,rep1_FOV6,0,0
4,1,185,59,1,2450.0,6249,103.6314610337654,rep1_FOV6,0,0
5,1,185,59,0,0.0,0,0.0,rep1_FOV6,1,3
6,1,185,59,0,0.0,0,0.0,rep1_FOV6,2,10
7,1,185,59,0,0.0,0,0.0,rep1_FOV6,4,15
8,1,185,59,0,0.0,0,0.0,rep1_FOV6,4,8
9,1,185,59,0,0.0,0,0.0,rep1_FOV6,4,7
10,1,185,59,0,0.0,0,0.0,rep1_FOV6,2,3
11,1,185,59,0,0.0,0,0.0,rep1_FOV6,0,2
12,1,185,59,0,0.0,0,0.0,rep1_FOV6,3,7
13,1,185,59,0,0.0,0,0.0,rep1_FOV6,3,5
14,1,185,59,0,0.0,0,0.0,rep1_FOV6,0,1
15,1,185,59,0,0.0,0,0.0,rep1_FOV6,0,0
16,1,185,59,0,0.0,0,0.0,rep1_FOV6,0,1
17,1,185,59,0,0.0,0,0.0,rep1_FOV6,0,3
18,1,185,59,0,0.0,0,0.0,rep1_FOV6,4,11
19,1,185,59,0,0.0,0,0.0,rep1_FOV6,4,6
20,1,185,59,0,0.0,0,0.0,rep1_FOV6,3,6
0,2,353,100,1,2578.0,5831,90.90584805350711,rep1_FOV6,2,3
1,2,353,100,1,2564.0,5777,91.32664012463216,rep1_FOV6,2,2
2,2,353,100,1,2586.0,5825,95.76017167381974,rep1_FOV6,4,8
3,2,353,100,1,2598.0,5788,91.54267449896338,rep1_FOV6,2,4
4,2,353,100,1,2574.0,5821,93.52190345301494,rep1_FOV6,0,0
5,2,353,100,1,2603.0,5922,105.741810199257,rep1_FOV6,0,0
6,2,353,100,1,2573.0,6064,116.44591029023746,rep1_FOV6,0,1
7,2,353,100,1,2540.0,6219,128.6938414536099,rep1_FOV6,0,2
8,2,353,100,1,2574.0,6258,132.4694790667945,rep1_FOV6,2,12
9,2,353,100,1,2582.0,6221,128.37148368429513,rep1_FOV6,3,10
10,2,353,100,1,2595.0,6242,130.70217878884972,rep1_FOV6,1,6
11,2,353,100,1,2569.0,6150,129.39967479674797,rep1_FOV6,0,0
12,2,353,100,1,2587.0,6183,127.40983341420022,rep1_FOV6,2,5
13,2,353,100,1,2577.0,6113,114.44086373302795,rep1_FOV6,0,0
14,2,353,100,0,0.0,0,0.0,rep1_FOV6,2,7
15,2,353,100,0,0.0,0,0.0,rep1_FOV6,0,0
16,2,353,100,0,0.0,0,0.0,rep1_FOV6,0,0
17,2,353,100,0,0.0,0,0.0,rep1_FOV6,0,1
18,2,353,100,0,0.0,0,0.0,rep1_FOV6,0,1
19,2,353,100,0,0.0,0,0.0,rep1_FOV6,1,10
20,2,353,100,0,0.0,0,0.0,rep1_FOV6,1,9
0,3,330,241,1,2643.0,6216,126.98986486486488,rep1_FOV6,1,3
1,3,330,241,1,46.0,6074,114.54181758314124,rep1_FOV6,0,0
2,3,330,241,1,2643.0,5904,102.71189024390245,rep1_FOV6,0,0
3,3,330,241,1,3.0,5754,87.46611053180396,rep1_FOV6,0,0
4,3,330,241,1,2647.0,5538,77.96117732033225,rep1_FOV6,2,7
5,3,330,241,1,2627.0,5430,73.51068139963168,rep1_FOV6,0,0
6,3,330,241,1,2650.0,5319,69.8274111675127,rep1_FOV6,1,1
7,3,330,241,1,2626.0,4976,67.4815112540193,rep1_FOV6,0,0
8,3,330,241,1,2629.0,5042,66.5739785799286,rep1_FOV6,1,2
9,3,330,241,1,2641.0,4914,65.74806674806675,rep1_FOV6,2,9
10,3,330,241,1,2645.0,5238,70.53951890034364,rep1_FOV6,2,8
11,3,330,241,1,2645.0,5440,78.43786764705882,rep1_FOV6,2,4
12,3,330,241,1,2624.0,5643,83.46659578238526,rep1_FOV6,0,0
13,3,330,241,1,2637.0,5612,82.27655024946543,rep1_FOV6,0,0
14,3,330,241,1,2641.0,5600,83.53589285714285,rep1_FOV6,0,0
15,3,330,241,1,2643.0,5841,90.63037151172745,rep1_FOV6,2,11
16,3,330,241,1,2628.0,5825,93.2836051502146,rep1_FOV6,0,0
17,3,330,241,1,2624.0,5864,94.63830150068212,rep1_FOV6,2,4
18,3,330,241,1,2658.0,5795,91.58084555651423,rep1_FOV6,0,0
19,3,330,241,1,2664.0,5728,86.67493016759776,rep1_FOV6,2,5
20,3,330,241,1,2613.0,5869,95.82092349633668,rep1_FOV6,2,9
0,4,160,301,1,2881.0,5598,74.47070382279385,rep1_FOV6,3,8
1,4,160,301,1,2642.0,5378,69.68166604685757,rep1_FOV6,1,5
2,4,160,301,1,8.0,5328,68.53003003003003,rep1_FOV6,0,0
3,4,160,301,1,2652.0,5314,67.92830259691381,rep1_FOV6,0,0
4,4,160,301,1,2885.0,5272,66.59939301972686,rep1_FOV6,0,0
5,4,160,301,1,2872.0,5245,66.25071496663489,rep1_FOV6,2,5
6,4,160,301,1,2864.0,4766,65.95404951741503,rep1_FOV6,0,0
7,4,160,301,1,2868.0,5626,74.98809100604338,rep1_FOV6,4,5
8,4,160,301,1,2892.0,6137,96.2084080169464,rep1_FOV6,0,0
9,4,160,301,1,2887.0,6164,102.62848799480857,rep1_FOV6,1,3
10,4,160,301,1,2887.0,6295,104.58109610802224,rep1_FOV6,4,10
11,4,160,301,1,2886.0,6261,102.45807379012938,rep1_FOV6,1,5
12,4,160,301,1,2871.0,6141,99.12457254518807,rep1_FOV6,2,3
13,4,160,301,0,0.0,0,0.0,rep1_FOV6,0,0
14,4,160,301,0,0.0,0,0.0,rep1_FOV6,0,0
15,4,160,301,0,0.0,0,0.0,rep1_FOV6,0,0
16,4,160,301,0,0.0,0,0.0,rep1_FOV6,1,7
17,4,160,301,0,0.0,0,0.0,rep1_FOV6,0,1
18,4,160,301,0,0.0,0,0.0,rep1_FOV6,1,3
19,4,160,301,0,0.0,0,0.0,rep1_FOV6,0,0
20,4,160,301,0,0.0,0,0.0,rep1_FOV6,1,6
0,5,392,358,1,2458.0,6301,123.61831455324553,rep1_FOV6,4,7
1,5,392,358,1,2867.0,6242,118.44665171419418,rep1_FOV6,1,5
2,5,392,358,1,2896.0,6151,105.64639895951878,rep1_FOV6,1,3
3,5,392,358,1,2886.0,5877,91.17611026033693,rep1_FOV6,0,0
4,5,392,358,1,2464.0,5768,82.08547156726769,rep1_FOV6,0,0
5,5,392,358,1,2458.0,5497,78.13698380935055,rep1_FOV6,0,0
6,5,392,358,1,2499.0,5416,74.68205317577548,rep1_FOV6,1,5
7,5,392,358,1,2471.0,5338,70.80011240164856,rep1_FOV6,3,4
8,5,392,358,1,2475.0,5039,67.56499305417742,rep1_FOV6,3,5
9,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,0
10,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,3
11,5,392,358,0,0.0,0,0.0,rep1_FOV6,1,5
12,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,0
13,5,392,358,0,0.0,0,0.0,rep1_FOV6,2,3
14,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,0
15,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,0
16,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,0
17,5,392,358,0,0.0,0,0.0,rep1_FOV6,2,6
18,5,392,358,0,0.0,0,0.0,rep1_FOV6,1,6
19,5,392,358,0,0.0,0,0.0,rep1_FOV6,2,3
20,5,392,358,0,0.0,0,0.0,rep1_FOV6,0,0
0,6,593,393,1,2472.0,7105,159.10302603800142,rep1_FOV6,0,4
1,6,593,393,1,2463.0,7152,170.44211409395973,rep1_FOV6,1,4
2,6,593,393,1,2467.0,7131,163.97882484924975,rep1_FOV6,0,0
3,6,593,393,1,2458.0,6992,145.3358123569794,rep1_FOV6,3,6
4,6,593,393,1,2489.0,6849,126.4419623302672,rep1_FOV6,0,0
5,6,593,393,1,2478.0,6595,108.751326762699,rep1_FOV6,0,0
6,6,593,393,1,2485.0,6472,96.37870828182942,rep1_FOV6,0,0
7,6,593,393,1,2498.0,6414,89.72139070782663,rep1_FOV6,1,5
8,6,593,393,1,2486.0,6462,95.32760755184154,rep1_FOV6,1,2
9,6,593,393,1,2481.0,6432,93.60199004975124,rep1_FOV6,1,4
10,6,593,393,1,2499.0,6408,88.17743445692884,rep1_FOV6,0,0
11,6,593,393,1,2498.0,6367,86.39076488141983,rep1_FOV6,0,0
12,6,593,393,0,0.0,0,0.0,rep1_FOV6,1,3
13,6,593,393,0,0.0,0,0.0,rep1_FOV6,0,0
14,6,593,393,0,0.0,0,0.0,rep1_FOV6,2,5
15,6,593,393,0,0.0,0,0.0,rep1_FOV6,0,0
16,6,593,393,0,0.0,0,0.0,rep1_FOV6,0,0
17,6,593,393,0,0.0,0,0.0,rep1_FOV6,0,0
18,6,593,393,0,0.0,0,0.0,rep1_FOV6,2,3
19,6,593,393,0,0.0,0,0.0,rep1_FOV6,1,2
20,6,593,393,0,0.0,0,0.0,rep1_FOV6,0,0
0,7,55,419,1,2619.0,6599,129.70419760569783,rep1_FOV6,0,0
1,7,55,419,1,2488.0,6723,147.53800386732112,rep1_FOV6,0,0
2,7,55,419,1,2494.0,6906,178.67260353315956,rep1_FOV6,0,2
3,7,55,419,1,2496.0,6996,201.77472841623785,rep1_FOV6,0,0
4,7,55,419,1,2619.0,7045,204.2618878637331,rep1_FOV6,2,4
5,7,55,419,1,2614.0,7014,205.32306814941543,rep1_FOV6,0,0
6,7,55,419,1,2641.0,6919,187.74447174447175,rep1_FOV6,0,0
7,7,55,419,1,2620.0,6897,171.947223430477,rep1_FOV6,0,0
8,7,55,419,1,2628.0,6821,162.52499633484825,rep1_FOV6,0,0
9,7,55,419,1,2617.0,6844,153.75146113383985,rep1_FOV6,2,6
10,7,55,419,1,2617.0,6727,144.22238739408354,rep1_FOV6,0,0
11,7,55,419,1,2619.0,6641,134.9378105706972,rep1_FOV6,0,0
12,7,55,419,1,2603.0,6605,126.3332323996972,rep1_FOV6,0,0
13,7,55,419,1,2609.0,6416,111.188746882793,rep1_FOV6,0,1
14,7,55,419,1,2618.0,6266,98.00367060325569,rep1_FOV6,0,0
15,7,55,419,1,2626.0,6133,87.07092776781347,rep1_FOV6,2,5
16,7,55,419,1,2627.0,5880,79.60187074829932,rep1_FOV6,0,0
17,7,55,419,1,2623.0,5656,73.95190947666195,rep1_FOV6,0,0
18,7,55,419,1,2613.0,5633,72.68595774897923,rep1_FOV6,0,0
19,7,55,419,1,2616.0,5879,79.44633441061406,rep1_FOV6,0,0
20,7,55,419,1,2603.0,5971,81.76067660358399,rep1_FOV6,1,4
0,8,181,420,1,2543.0,5360,69.69440298507463,rep1_FOV6,0,0
1,8,181,420,1,2621.0,5962,86.79721569942973,rep1_FOV6,0,0
2,8,181,420,1,2628.0,6271,111.54441077977994,rep1_FOV6,0,0
3,8,181,420,1,2641.0,6532,143.23086344151866,rep1_FOV6,0,0
4,8,181,420,1,2559.0,6790,180.6238586156112,rep1_FOV6,0,0
5,8,181,420,1,2539.0,6833,201.33982145470512,rep1_FOV6,2,4
6,8,181,420,1,2535.0,6865,209.04850691915513,rep1_FOV6,0,0
7,8,181,420,1,2529.0,6795,192.28771155261225,rep1_FOV6,0,0
8,8,181,420,1,2544.0,6688,176.41208133971293,rep1_FOV6,0,0
9,8,181,420,1,2557.0,6684,160.51630760023937,rep1_FOV6,0,0
10,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,4
11,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
12,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
13,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
14,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
15,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
16,8,181,420,0,0.0,0,0.0,rep1_FOV6,1,3
17,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
18,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
19,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
20,8,181,420,0,0.0,0,0.0,rep1_FOV6,0,0
0,9,298,536,1,2764.0,6234,89.0543792107796,rep1_FOV6,0,3
1,9,298,536,1,2543.0,6279,90.75776397515529,rep1_FOV6,0,0
2,9,298,536,1,2528.0,6641,113.23942177382924,rep1_FOV6,0,0
3,9,298,536,1,2548.0,6813,133.57331571994715,rep1_FOV6,0,0
4,9,298,536,1,2758.0,6884,141.3694073213248,rep1_FOV6,0,0
5,9,298,536,1,2769.0,6840,136.01023391812865,rep1_FOV6,0,0
6,9,298,536,1,2775.0,6837,130.99985373701915,rep1_FOV6,1,3
7,9,298,536,1,2769.0,6727,122.47034339229968,rep1_FOV6,0,0
8,9,298,536,1,2763.0,6673,112.6323992207403,rep1_FOV6,0,0
9,9,298,536,1,2771.0,6421,100.26039557701291,rep1_FOV6,0,0
10,9,298,536,1,2774.0,6436,97.55080795525171,rep1_FOV6,0,0
11,9,298,536,1,2769.0,6661,114.80558474703498,rep1_FOV6,0,3
12,9,298,536,1,2768.0,6822,136.13339196716507,rep1_FOV6,0,0
13,9,298,536,1,2769.0,6885,141.64299201161947,rep1_FOV6,0,0
14,9,298,536,1,2775.0,6832,134.51917447306792,rep1_FOV6,0,0
15,9,298,536,1,2759.0,6796,129.8565332548558,rep1_FOV6,2,3
16,9,298,536,1,2755.0,6687,118.24540152534767,rep1_FOV6,0,0
17,9,298,536,1,2768.0,6531,109.97733884550604,rep1_FOV6,2,4
18,9,298,536,1,2744.0,6577,102.51497643302416,rep1_FOV6,0,0
19,9,298,536,0,0.0,0,0.0,rep1_FOV6,0,0
20,9,298,536,0,0.0,0,0.0,rep1_FOV6,0,0
0,10,470,538,1,2544.0,6406,97.55838276615673,rep1_FOV6,0,0
1,10,470,538,1,2748.0,6292,91.342180546726,rep1_FOV6,4,6
2,10,470,538,1,2760.0,6250,90.20048,rep1_FOV6,0,0
3,10,470,538,1,2762.0,6156,84.45581546458739,rep1_FOV6,0,0
4,10,470,538,0,0.0,1458,60.55212620027435,rep1_FOV6,0,0
5,10,470,538,0,0.0,0,0.0,rep1_FOV6,2,3
6,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
7,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
8,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
9,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
10,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
11,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
12,10,470,538,0,0.0,0,0.0,rep1_FOV6,5,7
13,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
14,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
15,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
16,10,470,538,0,0.0,0,0.0,rep1_FOV6,1,4
17,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
18,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
19,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
20,10,470,538,0,0.0,0,0.0,rep1_FOV6,0,0
0,11,161,597,1,2620.0,6589,89.12536044923357,rep1_FOV6,5,10
1,11,161,597,1,2542.0,6499,87.01369441452532,rep1_FOV6,0,0
2,11,161,597,1,2549.0,6487,83.13843070756899,rep1_FOV6,3,7
3,11,161,597,1,2525.0,6309,77.52639087018545,rep1_FOV6,0,1
4,11,161,597,1,2607.0,6291,76.0762994754411,rep1_FOV6,1,2
5,11,161,597,0,0.0,0,0.0,rep1_FOV6,4,9
6,11,161,597,0,0.0,0,0.0,rep1_FOV6,3,4
7,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,4
8,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,11
9,11,161,597,0,0.0,0,0.0,rep1_FOV6,1,5
10,11,161,597,0,0.0,0,0.0,rep1_FOV6,2,0
11,11,161,597,0,0.0,0,0.0,rep1_FOV6,4,6
12,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,13
13,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,0
14,11,161,597,0,0.0,0,0.0,rep1_FOV6,2,10
15,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,0
16,11,161,597,0,0.0,0,0.0,rep1_FOV6,2,2
17,11,161,597,0,0.0,0,0.0,rep1_FOV6,3,6
18,11,161,597,0,0.0,0,0.0,rep1_FOV6,4,6
19,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,4
20,11,161,597,0,0.0,0,0.0,rep1_FOV6,0,10
0,1,259,101,1,2433.0,6079,120.00888303997368,rep1_FOV5,1,4
1,1,259,101,1,2438.0,6133,126.41725093755096,rep1_FOV5,1,0
2,1,259,101,1,2445.0,6165,131.29505271695052,rep1_FOV5,3,3
3,1,259,101,1,2429.0,6146,132.2422713960299,rep1_FOV5,3,9
4,1,259,101,1,2451.0,6051,124.52371508841514,rep1_FOV5,0,0
5,1,259,101,1,2431.0,6058,115.0793991416309,rep1_FOV5,3,9
6,1,259,101,1,2431.0,5850,101.82,rep1_FOV5,0,1
7,1,259,101,1,2447.0,5668,90.46383203952011,rep1_FOV5,3,5
8,1,259,101,1,2467.0,5577,83.26645149722073,rep1_FOV5,3,7
9,1,259,101,1,2444.0,5405,77.87807585568918,rep1_FOV5,2,5
10,1,259,101,0,0.0,0,0.0,rep1_FOV5,0,2
11,1,259,101,0,0.0,0,0.0,rep1_FOV5,0,2
12,1,259,101,0,0.0,0,0.0,rep1_FOV5,1,6
13,1,259,101,0,0.0,0,0.0,rep1_FOV5,1,0
14,1,259,101,0,0.0,0,0.0,rep1_FOV5,2,4
15,1,259,101,0,0.0,0,0.0,rep1_FOV5,1,3
16,1,259,101,0,0.0,0,0.0,rep1_FOV5,0,1
17,1,259,101,0,0.0,0,0.0,rep1_FOV5,3,11
18,1,259,101,0,0.0,0,0.0,rep1_FOV5,0,0
19,1,259,101,0,0.0,0,0.0,rep1_FOV5,1,5
20,1,259,101,0,0.0,0,0.0,rep1_FOV5,2,4
0,2,58,118,1,2482.0,6141,81.26852304184986,rep1_FOV5,0,0
1,2,58,118,1,2473.0,5995,76.97764804003336,rep1_FOV5,0,2
2,2,58,118,1,2474.0,5822,71.51700446581931,rep1_FOV5,0,2
3,2,58,118,1,2476.0,5672,68.02485895627645,rep1_FOV5,2,6
4,2,58,118,1,2470.0,5536,68.17756502890174,rep1_FOV5,3,0
5,2,58,118,1,2487.0,5593,67.17790094761308,rep1_FOV5,3,5
6,2,58,118,1,2472.0,5750,70.78869565217391,rep1_FOV5,1,6
7,2,58,118,1,2491.0,5967,75.88955924250043,rep1_FOV5,0,1
8,2,58,118,1,2472.0,6285,88.20986475735879,rep1_FOV5,4,9
9,2,58,118,1,2488.0,6522,98.66283348666052,rep1_FOV5,0,0
10,2,58,118,1,2478.0,6549,104.2638570774164,rep1_FOV5,4,6
11,2,58,118,1,2488.0,6556,103.31208053691276,rep1_FOV5,2,3
12,2,58,118,1,2475.0,6427,95.28691457911934,rep1_FOV5,1,1
13,2,58,118,1,2488.0,6396,90.07489055659788,rep1_FOV5,0,4
14,2,58,118,1,2482.0,6059,79.04588215877207,rep1_FOV5,0,0
15,2,58,118,1,2474.0,6011,75.99268008650807,rep1_FOV5,0,3
16,2,58,118,1,2453.0,6124,83.44986936642717,rep1_FOV5,3,0
17,2,58,118,1,2486.0,6592,107.82084344660194,rep1_FOV5,3,10
18,2,58,118,1,2485.0,6805,122.37443056576048,rep1_FOV5,0,2
19,2,58,118,1,2476.0,6866,128.864841246723,rep1_FOV5,0,0
20,2,58,118,1,2491.0,6836,128.0978642480983,rep1_FOV5,2,9
0,3,590,141,1,2642.0,6256,137.91272378516624,rep1_FOV5,0,0
1,3,590,141,1,2667.0,6266,137.63309926587934,rep1_FOV5,1,5
2,3,590,141,1,2662.0,6286,136.05058860960867,rep1_FOV5,3,8
3,3,590,141,1,2664.0,6373,152.7252471363565,rep1_FOV5,1,2
4,3,590,141,1,2635.0,6420,160.46697819314642,rep1_FOV5,1,5
5,3,590,141,1,2647.0,6441,170.34916938363608,rep1_FOV5,1,1
6,3,590,141,1,2638.0,6486,175.54209065679925,rep1_FOV5,0,1
7,3,590,141,1,2655.0,6562,181.28786955196583,rep1_FOV5,3,0
8,3,590,141,1,2635.0,6476,180.02239036442248,rep1_FOV5,2,7
9,3,590,141,1,2652.0,6476,170.73733786287832,rep1_FOV5,0,1
10,3,590,141,1,2667.0,6344,155.6951450189155,rep1_FOV5,3,5
11,3,590,141,1,2655.0,6362,147.70465262496072,rep1_FOV5,4,13
12,3,590,141,1,2669.0,6318,139.31259892371003,rep1_FOV5,2,5
13,3,590,141,1,2646.0,6274,138.0608861970035,rep1_FOV5,3,4
14,3,590,141,1,2657.0,6275,139.38980079681275,rep1_FOV5,4,7
15,3,590,141,1,2671.0,6282,139.12368672397326,rep1_FOV5,0,1
16,3,590,141,1,2639.0,6214,127.45172191824912,rep1_FOV5,0,0
17,3,590,141,1,2642.0,6175,123.61765182186237,rep1_FOV5,2,4
18,3,590,141,1,2637.0,6122,121.74812152891212,rep1_FOV5,0,1
19,3,590,141,0,0.0,0,0.0,rep1_FOV5,0,0
20,3,590,141,0,0.0,0,0.0,rep1_FOV5,1,0
0,4,393,187,1,2722.0,5583,87.07092960773778,rep1_FOV5,1,3
1,4,393,187,1,2698.0,5476,82.89390065741416,rep1_FOV5,3,5
2,4,393,187,1,2734.0,5440,81.09742647058823,rep1_FOV5,3,10
3,4,393,187,1,2718.0,5234,75.20099350401223,rep1_FOV5,2,7
4,4,393,187,1,2728.0,5072,71.6127760252366,rep1_FOV5,2,5
5,4,393,187,1,2710.0,5044,69.67922283901666,rep1_FOV5,4,9
6,4,393,187,1,2712.0,5108,70.14624119028974,rep1_FOV5,0,0
7,4,393,187,1,2715.0,5282,74.96156758803484,rep1_FOV5,0,0
8,4,393,187,1,2718.0,5597,88.6624977666607,rep1_FOV5,4,10
9,4,393,187,0,0.0,0,0.0,rep1_FOV5,0,0
10,4,393,187,0,0.0,0,0.0,rep1_FOV5,0,0
11,4,393,187,0,0.0,0,0.0,rep1_FOV5,1,0
12,4,393,187,0,0.0,0,0.0,rep1_FOV5,2,3
13,4,393,187,0,0.0,0,0.0,rep1_FOV5,3,6
14,4,393,187,0,0.0,0,0.0,rep1_FOV5,1,4
15,4,393,187,0,0.0,0,0.0,rep1_FOV5,2,4
16,4,393,187,0,0.0,0,0.0,rep1_FOV5,1,3
17,4,393,187,0,0.0,0,0.0,rep1_FOV5,5,10
18,4,393,187,0,0.0,0,0.0,rep1_FOV5,1,1
19,4,393,187,0,0.0,0,0.0,rep1_FOV5,0,0
20,4,393,187,0,0.0,0,0.0,rep1_FOV5,0,9
0,5,214,198,1,2507.0,5868,96.17791411042944,rep1_FOV5,0,0
1,5,214,198,1,2509.0,5808,88.81473829201101,rep1_FOV5,0,0
2,5,214,198,1,2508.0,5779,91.11835957778162,rep1_FOV5,3,0
3,5,214,198,1,2496.0,5847,97.92731315204378,rep1_FOV5,0,0
4,5,214,198,1,2499.0,5877,97.45176110260336,rep1_FOV5,3,7
5,5,214,198,1,2500.0,5873,96.90584028605484,rep1_FOV5,4,9
6,5,214,198,1,2493.0,5824,93.91466346153848,rep1_FOV5,0,0
7,5,214,198,1,2503.0,5735,88.4414995640802,rep1_FOV5,0,0
8,5,214,198,1,2494.0,5615,84.58878005342832,rep1_FOV5,2,8
9,5,214,198,0,0.0,0,0.0,rep1_FOV5,2,3
10,5,214,198,0,0.0,0,0.0,rep1_FOV5,0,0
11,5,214,198,0,0.0,0,0.0,rep1_FOV5,4,15
12,5,214,198,0,0.0,0,0.0,rep1_FOV5,0,0
13,5,214,198,0,0.0,0,0.0,rep1_FOV5,0,0
14,5,214,198,0,0.0,0,0.0,rep1_FOV5,3,0
15,5,214,198,0,0.0,0,0.0,rep1_FOV5,0,0
16,5,214,198,0,0.0,0,0.0,rep1_FOV5,1,4
17,5,214,198,0,0.0,0,0.0,rep1_FOV5,3,8
18,5,214,198,0,0.0,0,0.0,rep1_FOV5,0,0
19,5,214,198,0,0.0,0,0.0,rep1_FOV5,0,0
20,5,214,198,0,0.0,0,0.0,rep1_FOV5,1,3
0,6,294,294,1,2651.0,6302,85.8905109489051,rep1_FOV5,2,4
1,6,294,294,1,2660.0,6532,92.75612369871402,rep1_FOV5,0,0
2,6,294,294,1,2627.0,6567,96.14816506776306,rep1_FOV5,3,12
3,6,294,294,1,2648.0,6504,93.9818573185732,rep1_FOV5,0,1
4,6,294,294,1,2650.0,6456,92.32961586121438,rep1_FOV5,0,0
5,6,294,294,1,2686.0,6527,98.0632756243297,rep1_FOV5,1,0
6,6,294,294,1,2644.0,6825,116.94021978021978,rep1_FOV5,0,0
7,6,294,294,1,2652.0,6994,131.1424077780955,rep1_FOV5,2,6
8,6,294,294,1,2644.0,6965,131.16697774587223,rep1_FOV5,1,6
9,6,294,294,1,2641.0,6949,125.38840120880704,rep1_FOV5,0,0
10,6,294,294,1,2663.0,6871,119.59540096055888,rep1_FOV5,0,0
11,6,294,294,1,2654.0,6641,106.67384430055716,rep1_FOV5,2,6
12,6,294,294,1,2656.0,6561,98.25057155921354,rep1_FOV5,1,3
13,6,294,294,0,0.0,0,0.0,rep1_FOV5,0,0
14,6,294,294,0,0.0,0,0.0,rep1_FOV5,1,9
15,6,294,294,0,0.0,0,0.0,rep1_FOV5,0,0
16,6,294,294,0,0.0,0,0.0,rep1_FOV5,0,0
17,6,294,294,0,0.0,0,0.0,rep1_FOV5,1,0
18,6,294,294,0,0.0,0,0.0,rep1_FOV5,0,0
19,6,294,294,0,0.0,0,0.0,rep1_FOV5,1,2
20,6,294,294,0,0.0,0,0.0,rep1_FOV5,3,8
0,7,86,309,1,2712.0,5410,73.67615526802219,rep1_FOV5,0,0
1,7,86,309,1,2689.0,5575,75.3237668161435,rep1_FOV5,0,0
2,7,86,309,1,2702.0,5560,75.80341726618705,rep1_FOV5,2,4
3,7,86,309,1,2691.0,5580,76.72598566308244,rep1_FOV5,1,2
4,7,86,309,1,2705.0,5548,75.59408795962509,rep1_FOV5,0,0
5,7,86,309,1,2726.0,5495,75.2877161055505,rep1_FOV5,2,11
6,7,86,309,1,2698.0,5595,78.29097408400358,rep1_FOV5,0,0
7,7,86,309,1,2704.0,5606,75.93489118801284,rep1_FOV5,0,0
